,bruto,ajustado,dividendo,razao
2025-04-11,9.0,7.786582946777344,0.0,0.8651758829752604
2025-04-14,9.029999732971191,7.812536239624023,0.0,0.865175688887138
2025-04-15,9.039999961853027,7.821189880371094,0.0,0.8651758753733334
2025-04-16,9.069999694824219,7.847143173217773,0.0,0.8651756821663107
2025-04-17,9.130000114440918,7.899054050445557,0.0,0.8651756792370271
2025-04-22,9.119999885559082,7.890403747558594,0.0,0.86517586036953
2025-04-23,9.180000305175781,7.942312717437744,0.0,0.8651756485192909
2025-04-24,9.260000228881836,8.011528015136719,0.0,0.8651757901850643
2025-04-25,9.300000190734863,8.046134948730469,0.0,0.8651757831947617
2025-04-28,9.319999694824219,8.063436508178711,0.0,0.8651756193357678
2025-04-29,9.279999732971191,8.028828620910645,0.0,0.8651755228380855
2025-04-30,9.300000190734863,8.046134948730469,0.0,0.8651757831947617
2025-05-02,9.289999961853027,8.124845504760742,0.1,0.8745797134686017
2025-05-05,9.260000228881836,8.09860897064209,0.0,0.8745797808279334
2025-05-06,9.279999732971191,8.116101264953613,0.0,0.8745799028547029
2025-05-07,9.279999732971191,8.116101264953613,0.0,0.8745799028547029
2025-05-08,9.300000190734863,8.133593559265137,0.0,0.8745799346722852
2025-05-09,9.350000381469727,8.177322387695312,0.0,0.8745798988309688
2025-05-12,9.3100004196167,8.142338752746582,0.0,0.8745798480943365
2025-05-13,9.300000190734863,8.133593559265137,0.0,0.8745799346722852
2025-05-14,9.34000015258789,8.168575286865234,0.0,0.874579780879545
2025-05-15,9.390000343322754,8.212305068969727,0.0,0.8745798475725841
2025-05-16,9.380000114440918,8.203559875488281,0.0,0.8745799334115726
2025-05-19,9.350000381469727,8.177322387695312,0.0,0.8745798988309688
2025-05-20,9.420000076293945,8.238541603088379,0.0,0.8745797809302799
2025-05-21,9.470000267028809,8.282273292541504,0.0,0.8745800484692118
2025-05-22,9.510000228881836,8.317253112792969,0.0,0.8745796963846016
2025-05-23,9.630000114440918,8.422203063964844,0.0,0.8745797470277399
2025-05-26,9.600000381469727,8.395967483520508,0.0,0.8745799114473696
2025-05-27,9.579999923706055,8.378474235534668,0.0,0.8745797810292077
2025-05-28,9.520000457763672,8.32599925994873,0.0,0.8745797121426376
2025-05-29,9.529999732971191,8.334745407104492,0.0,0.8745798153874604
2025-05-30,9.5600004196167,8.360983848571777,0.0,0.8745798620903203
2025-06-02,9.359999656677246,8.272601127624512,0.1,0.8838249392159961
2025-06-03,9.420000076293945,8.325630187988281,0.0,0.8838248535623987
2025-06-04,9.350000381469727,8.263763427734375,0.0,0.8838249294740023
2025-06-05,9.359999656677246,8.272601127624512,0.0,0.8838249392159961
2025-06-06,9.399999618530273,8.307952880859375,0.0,0.8838248104267855
2025-06-09,9.289999961853027,8.210731506347656,0.0,0.8838247082952523
2025-06-10,9.239999771118164,8.16654109954834,0.0,0.8838248162164271
2025-06-11,9.270000457763672,8.193058013916016,0.0,0.8838249848255713
2025-06-12,9.25,8.175379753112793,0.0,0.883824838174356
2025-06-13,9.380000114440918,8.290278434753418,0.0,0.8838249822609462
2025-06-16,9.430000305175781,8.334467887878418,0.0,0.8838247739296397
2025-06-17,9.359999656677246,8.272601127624512,0.0,0.8838249392159961
2025-06-18,9.369999885559082,8.281437873840332,0.0,0.8838247572023531
2025-06-20,9.380000114440918,8.290278434753418,0.0,0.8838249822609462
2025-06-23,9.359999656677246,8.272601127624512,0.0,0.8838249392159961
2025-06-24,9.40999984741211,8.316792488098145,0.0,0.883824933364413
2025-06-25,9.390000343322754,8.299116134643555,0.0,0.8838249021519016
2025-06-26,9.4399995803833,8.343306541442871,0.0,0.8838248847786602
2025-06-27,9.470000267028809,8.369824409484863,0.0,0.8838251503144758
2025-06-30,9.520000457763672,8.414012908935547,0.0,0.8838248428941851
2025-07-01,9.390000343322754,8.387215614318848,0.1,0.893207168014963
2025-07-02,9.489999771118164,8.476537704467773,0.0,0.8932073665865875
2025-07-03,9.470000267028809,8.458672523498535,0.0,0.8932072106638308
2025-07-04,9.5,8.485468864440918,0.0,0.8932072488885177
2025-07-07,9.449999809265137,8.440808296203613,0.0,0.8932072451396164
2025-07-08,9.489999771118164,8.476537704467773,0.0,0.8932073665865875
2025-07-09,9.489999771118164,8.476537704467773,0.0,0.8932073665865875
2025-07-10,9.460000038146973,8.44974136352539,0.0,0.8932073286947394
2025-07-11,9.489999771118164,8.476537704467773,0.0,0.8932073665865875
2025-07-14,9.5,8.485468864440918,0.0,0.8932072488885177
2025-07-15,9.539999961853027,8.521196365356445,0.0,0.8932071697515298
2025-07-16,9.569999694824219,8.547992706298828,0.0,0.8932072078248731
2025-07-17,9.579999923706055,8.556926727294922,0.0,0.8932073899207973
2025-07-18,9.5,8.485468864440918,0.0,0.8932072488885177
2025-07-21,9.470000267028809,8.458672523498535,0.0,0.8932072106638308
2025-07-22,9.489999771118164,8.476537704467773,0.0,0.8932073665865875
2025-07-23,9.510000228881836,8.494400978088379,0.0,0.8932072317191869
2025-07-24,9.600000381469727,8.574789047241211,0.0,0.8932071569280959
2025-07-25,9.550000190734863,8.530129432678223,0.0,0.8932072525981632
2025-07-28,9.510000228881836,8.494400978088379,0.0,0.8932072317191869
2025-07-29,9.520000457763672,8.50333309173584,0.0,0.893207214585927
2025-07-30,9.529999732971191,8.5122652053833,0.0,0.8932072868725476
2025-07-31,9.600000381469727,8.574789047241211,0.0,0.8932071569280959
2025-08-01,9.399999618530273,8.484530448913574,0.1,0.9026096588544504
2025-08-04,9.430000305175781,8.511606216430664,0.0,0.9026093256602501
2025-08-05,9.40999984741211,8.493555068969727,0.0,0.9026094799890545
2025-08-06,9.399999618530273,8.484530448913574,0.0,0.9026096588544504
2025-08-07,9.40999984741211,8.493555068969727,0.0,0.9026094799890545
2025-08-08,9.40999984741211,8.493555068969727,0.0,0.9026094799890545
2025-08-11,9.399999618530273,8.484530448913574,0.0,0.9026096588544504
2025-08-12,9.420000076293945,8.502580642700195,0.0,0.9026094027427349
2025-08-13,9.399999618530273,8.484530448913574,0.0,0.9026096588544504
2025-08-14,9.470000267028809,8.547711372375488,0.0,0.9026094119696697
2025-08-15,9.520000457763672,8.592842102050781,0.0,0.9026094210996826
2025-08-18,9.550000190734863,8.61992073059082,0.0,0.9026094825582958
2025-08-19,9.550000190734863,8.61992073059082,0.0,0.9026094825582958
2025-08-20,9.529999732971191,8.601868629455566,0.0,0.9026095352023416
2025-08-21,9.520000457763672,8.592842102050781,0.0,0.9026094210996826
2025-08-22,9.539999961853027,8.610893249511719,0.0,0.9026093589039343
2025-08-25,9.520000457763672,8.592842102050781,0.0,0.9026094210996826
2025-08-26,9.579999923706055,8.64699935913086,0.0,0.902609543631994
2025-08-27,9.5600004196167,8.628947257995605,0.0,0.9026095061972368
2025-08-28,9.5600004196167,8.628947257995605,0.0,0.9026095061972368
2025-08-29,9.619999885559082,8.683103561401367,0.0,0.9026095285547641
2025-09-01,9.520000457763672,8.68310260772705,0.1,0.9120905661980172
2025-09-02,9.510000228881836,8.673982620239258,0.0,0.9120906846980302
2025-09-03,9.510000228881836,8.673982620239258,0.0,0.9120906846980302
2025-09-04,9.520000457763672,8.68310260772705,0.0,0.9120905661980172
2025-09-05,9.550000190734863,8.710465431213379,0.0,0.912090602852974
2025-09-08,9.649999618530273,8.80167293548584,0.0,0.9120904956912697
2025-09-09,9.630000114440918,8.783432960510254,0.0,0.9120906392658115
2025-09-10,9.75,8.89288330078125,0.0,0.9120905949519231
2025-09-11,9.760000228881836,8.90200424194336,0.0,0.9120905771703272
2025-09-12,9.779999732971191,8.920246124267578,0.0,0.9120906306566516
2025-09-15,9.770000457763672,8.911125183105469,0.0,0.9120905594251326
2025-09-16,9.770000457763672,8.911125183105469,0.0,0.9120905594251326
2025-09-17,9.770000457763672,8.911125183105469,0.0,0.9120905594251326
2025-09-18,9.729999542236328,8.874641418457031,0.0,0.9120906306247675
2025-09-19,9.800000190734863,8.93848991394043,0.0,0.9120907897931548
2025-09-22,9.800000190734863,8.93848991394043,0.0,0.9120907897931548
2025-09-23,9.789999961853027,8.929366111755371,0.0,0.9120905154799656
2025-09-24,9.800000190734863,8.93848991394043,0.0,0.9120907897931548
2025-09-25,9.800000190734863,8.93848991394043,0.0,0.9120907897931548
2025-09-26,9.789999961853027,8.929366111755371,0.0,0.9120905154799656
2025-09-29,9.800000190734863,8.93848991394043,0.0,0.9120907897931548
2025-09-30,9.770000457763672,8.911125183105469,0.0,0.9120905594251326
2025-10-01,9.539999961853027,8.791328430175781,0.1,0.9215228999296741
2025-10-02,9.579999923706055,8.828187942504883,0.0,0.9215227570784436
2025-10-03,9.680000305175781,8.920341491699219,0.0,0.9215228523215664
2025-10-06,9.609999656677246,8.8558349609375,0.0,0.9215229216771371
2025-10-07,9.609999656677246,8.8558349609375,0.0,0.9215229216771371
2025-10-08,9.579999923706055,8.828187942504883,0.0,0.9215227570784436
2025-10-09,9.600000381469727,8.846619606018066,0.0,0.9215228390088542
2025-10-10,9.550000190734863,8.800542831420898,0.0,0.9215227911679974
2025-10-13,9.539999961853027,8.791328430175781,0.0,0.9215228999296741
2025-10-14,9.619999885559082,8.865049362182617,0.0,0.921522813684255
2025-10-15,9.65999984741211,8.901908874511719,0.0,0.9215226723731801
2025-10-16,9.640000343322754,8.8834810256958,0.0,0.9215228951572637
2025-10-17,9.670000076293945,8.911125183105469,0.0,0.92152276244042
2025-10-20,9.619999885559082,8.865049362182617,0.0,0.921522813684255
2025-10-21,9.640000343322754,8.8834810256958,0.0,0.9215228951572637
2025-10-22,9.630000114440918,8.87426471710205,0.0,0.9215228049472622
2025-10-23,9.619999885559082,8.865049362182617,0.0,0.921522813684255
2025-10-24,9.640000343322754,8.8834810256958,0.0,0.9215228951572637
2025-10-27,9.609999656677246,8.8558349609375,0.0,0.9215229216771371
2025-10-28,9.619999885559082,8.865049362182617,0.0,0.921522813684255
2025-10-29,9.630000114440918,8.87426471710205,0.0,0.9215228049472622
2025-10-30,9.609999656677246,8.8558349609375,0.0,0.9215229216771371
2025-10-31,9.649999618530273,8.892695426940918,0.0,0.9215228785983418
2025-11-03,9.569999694824219,8.9113187789917,0.1,0.9311723158999935
